WTA,Location,tournament,date,Tier,Court,surface,Round,Best of,winner,loser,winner_rank,loser_rank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,season,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
49,Portoroz,Banka Koper Slovenia Open,2007-09-19,Tier 4,Outdoor,Hard,1st Round,3,Dulko G.,Gagliardi E.,43.0,120.0,642.75,289.5,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3,1.33,3.15,1.35,3.05,1.377,3.45,1.33,3.2,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-19,Tier 4,Outdoor,Hard,1st Round,3,Tu M.,Kostanic Tosic J.,47.0,91.0,589.5,377.75,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.61,2.2,1.53,2.4,1.53,2.4,,,1.53,2.44,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-19,Tier 4,Outdoor,Hard,2nd Round,3,Dushevina V.,Benesova I.,46.0,98.0,591.75,356.5,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.22,4.0,1.26,3.6,1.307,3.96,1.24,3.9,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-19,Tier 4,Outdoor,Hard,2nd Round,3,Bammer S.,Likhovtseva E.,20.0,63.0,1298.0,485.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.5,1.18,4.5,1.2,4.25,1.246,4.66,1.23,4.0,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-19,Tier 4,Outdoor,Hard,2nd Round,3,Zvonareva V.,Dechy N.,29.0,55.0,931.0,528.0,6.0,0.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.22,4,1.16,4.85,1.2,4.25,1.229,4.97,1.22,4.1,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-19,Tier 4,Outdoor,Hard,2nd Round,3,Golovin T.,Knapp K.,19.0,53.0,1414.0,530.25,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.16,4.5,1.14,5.25,1.17,4.65,1.18,6.05,1.18,4.6,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-20,Tier 4,Outdoor,Hard,2nd Round,3,Tu M.,Vrljic A.,47.0,269.0,589.5,90.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.05,1.28,3.46,1.385,3.4,1.3,3.4,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-20,Tier 4,Outdoor,Hard,2nd Round,3,Loit E.,Vierin N.,42.0,196.0,672.0,154.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4,1.25,3.7,1.25,3.75,1.283,4.23,1.25,3.8,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-20,Tier 4,Outdoor,Hard,2nd Round,3,Srebotnik K.,Shaughnessy M.,24.0,48.0,1049.0,581.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.28,3.46,1.36,3.58,1.3,3.4,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-20,Tier 4,Outdoor,Hard,2nd Round,3,Dulko G.,Vesnina E.,43.0,58.0,642.75,515.75,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.6,2.25,1.53,2.4,1.61,2.54,1.62,2.25,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-21,Tier 4,Outdoor,Hard,Quarterfinals,3,Dushevina V.,Zvonareva V.,46.0,29.0,591.75,931.0,6.0,4.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,4.0,1.22,3.7,1.25,3.75,1.25,4.6,1.25,3.6,1.27,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-21,Tier 4,Outdoor,Hard,Quarterfinals,3,Golovin T.,Tu M.,19.0,47.0,1414.0,589.5,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,4.5,1.22,4.0,1.18,4.5,1.198,5.55,1.23,4.0,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-21,Tier 4,Outdoor,Hard,Quarterfinals,3,Srebotnik K.,Loit E.,24.0,42.0,1049.0,672.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.18,4.5,1.2,4.25,1.24,4.76,1.21,4.0,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-21,Tier 4,Outdoor,Hard,Quarterfinals,3,Dulko G.,Bammer S.,43.0,20.0,642.75,1298.0,7.0,6.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,3.75,1.25,3.75,1.25,3.75,1.25,3.9,1.313,3.7,1.26,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-22,Tier 4,Outdoor,Hard,Semifinals,3,Srebotnik K.,Dulko G.,24.0,43.0,1049.0,642.75,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.38,2.9,1.33,3.15,1.333,3.7,1.37,3.0,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-22,Tier 4,Outdoor,Hard,Semifinals,3,Golovin T.,Dushevina V.,19.0,46.0,1414.0,591.75,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.5,1.22,4.0,1.282,4.25,1.25,3.75,2007,,,,,,,,,,
49,Portoroz,Banka Koper Slovenia Open,2007-09-23,Tier 4,Outdoor,Hard,The Final,3,Golovin T.,Srebotnik K.,19.0,24.0,1414.0,1049.0,2.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.72,2.1,1.66,2.15,1.65,2.15,1.714,2.3,1.7,2.1,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-25,Tier 3,Outdoor,Hard,1st Round,3,Razzano V.,Craybas J.,39.0,95.0,711.5,363.75,6.0,3.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.19,4.33,1.15,5.0,1.2,4.25,1.187,5.85,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-25,Tier 3,Outdoor,Hard,1st Round,3,Kostanic Tosic J.,Zhang S.,101.0,159.0,342.0,205.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,,,,,1.775,2.19,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-25,Tier 3,Outdoor,Hard,1st Round,3,Peng S.,Salerni M.E.,47.0,92.0,596.0,375.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.12,5..5,,,1.14,5.2,1.166,6.44,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-25,Tier 3,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Sun S.,32.0,314.0,891.0,72.75,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6,1.12,5.65,1.13,5.5,1.141,7.4,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Obziler T.,Tamaela E.,105.0,184.0,334.5,169.75,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.35,3.05,,,1.439,3.08,1.42,2.76,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Govortsova O.,Gajdosova J.,58.0,137.0,508.5,254.5,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,1.25,3.7,1.3,3.3,1.299,4.05,1.33,3.2,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Pin C.,Kudryavtseva A.,80.0,71.0,404.25,432.25,6.0,1.0,4.0,1.0,,,1.0,0.0,Retired,1.61,2.2,1.38,2.9,1.5,2.5,1.426,3.15,1.5,2.5,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Song S.S.,Ji C.M.,331.0,677.0,66.25,16.25,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.2,1.4,2.8,,,,,1.55,2.38,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Ditty J.,Poutchkova O.,143.0,73.0,248.0,429.5,6.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.33,3.25,1.3,3.35,,,1.426,3.15,1.37,3.0,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Sun T.,Kops-Jones R.,155.0,164.0,216.0,195.0,3.0,6.0,7.0,6.0,7.0,5.0,2.0,1.0,Completed,1.61,2.2,1.66,2.15,,,1.735,2.26,1.75,2.03,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Molik A.,Sromova H.,77.0,139.0,413.0,250.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.36,3.0,,,1.452,3.01,1.4,2.85,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Rodionova A.,Wozniak A.,88.0,106.0,386.0,329.5,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.66,1.8,1.95,,,1.98,1.926,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Cibulkova D.,Poutchek T.,52.0,94.0,551.5,367.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.12,5.5,1.18,4.5,1.22,4.0,1.274,4.35,1.2,4.3,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Olaru I.,Dominguez Lino L.,63.0,66.0,471.5,463.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.05,1.35,3.05,1.364,3.55,1.3,3.4,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Antoniychuk K.,82.0,389.0,397.0,51.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.33,1.16,4.85,,,1.208,5.4,1.2,4.3,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-26,Tier 3,Outdoor,Hard,1st Round,3,Yan Z.,King V.,72.0,87.0,429.75,390.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.46,2.6,,,1.571,2.65,1.55,2.38,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kostanic Tosic J.,32.0,101.0,891.0,342.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,,,1.33,3.15,1.357,3.6,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Obziler T.,Peng S.,105.0,47.0,334.5,596.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,4.5,1.16,,,5.65,1.12,6.5,1.164,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Cibulkova D.,Song S.S.,52.0,331.0,551.5,66.25,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.12,5.5,,,,,1.128,8.1,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Molik A.,Ditty J.,77.0,143.0,413.0,248.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2,,,,,1.885,2.03,,,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Ruano Pascual V.,Govortsova O.,82.0,58.0,397.0,508.5,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.53,,,2.36,1.685,2.45,1.52,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Olaru I.,Yan Z.,63.0,72.0,471.5,429.75,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.72,2.15,1.66,,,2.13,1.813,1.97,1.8,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Rodionova A.,Pin C.,88.0,80.0,386.0,404.25,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.62,1.44,,,,,2.56,1.602,2.45,1.52,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-27,Tier 3,Outdoor,Hard,2nd Round,3,Razzano V.,Sun T.,39.0,155.0,711.5,216.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.22,4,1.22,4.0,,,1.259,4.56,1.25,3.75,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-28,Tier 3,Outdoor,Hard,Quarterfinals,3,Obziler T.,Olaru I.,105.0,63.0,334.5,471.5,2.0,6.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,2.37,1.53,2.05,1.72,2.4,1.53,2.28,1.725,2.38,1.55,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-28,Tier 3,Outdoor,Hard,Quarterfinals,3,Razzano V.,Ruano Pascual V.,39.0,82.0,711.5,397.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.3,3.4,1.25,3.7,1.3,3.3,1.318,3.84,1.3,3.4,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-28,Tier 3,Outdoor,Hard,Quarterfinals,3,Rodionova A.,Medina Garrigues A.,88.0,32.0,386.0,891.0,6.0,7.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,3.75,1.25,4.0,1.22,3.75,1.25,4.3,1.278,3.55,1.28,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-28,Tier 3,Outdoor,Hard,Quarterfinals,3,Cibulkova D.,Molik A.,52.0,77.0,551.5,413.0,6.0,7.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.5,2.5,1.43,2.7,1.45,2.65,1.599,2.57,1.45,2.68,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-29,Tier 3,Outdoor,Hard,Semifinals,3,Obziler T.,Rodionova A.,105.0,88.0,334.5,386.0,6.0,1.0,3.0,1.0,,,1.0,0.0,Retired,1.72,2,1.63,2.2,1.72,2.05,1.893,2.02,1.82,1.94,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-29,Tier 3,Outdoor,Hard,Semifinals,3,Razzano V.,Cibulkova D.,39.0,52.0,711.5,551.5,3.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,1.4,2.75,1.43,2.7,1.42,2.75,1.476,2.9,1.5,2.52,2007,,,,,,,,,,
50,Guangzhou,Guangzhou International Women's Open,2007-09-30,Tier 3,Outdoor,Hard,The Final,3,Razzano V.,Obziler T.,39.0,105.0,711.5,334.5,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.36,3.0,1.33,3.15,1.322,3.81,1.32,3.3,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-24,Tier 2,Indoor,Hard,1st Round,3,Azarenka V.,Radwanska A.,38.0,30.0,750.5,904.5,4.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,2.4,1.55,2.4,1.53,2.6,1.588,2.28,1.6,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-24,Tier 2,Indoor,Hard,1st Round,3,Kremer A.,Krajicek M.,99.0,33.0,350.5,859.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,4.0,1.22,4.0,1.22,4.0,1.22,4.2,1.286,4.0,1.23,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-24,Tier 2,Indoor,Hard,1st Round,3,Peer S.,Safarova L.,16.0,23.0,1678.0,1128.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.5,2.5,1.43,2.7,1.5,2.5,1.521,2.79,1.5,2.52,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Bammer S.,Paszek T.,21.0,42.0,1298.0,678.75,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.53,2.4,1.48,2.55,1.541,2.75,1.5,2.52,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Tu M.,Vakulenko J.,46.0,41.0,604.5,685.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.39,2.6,1.46,2.65,1.45,2.76,1.538,2.52,1.5,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Bartoli M.,Bondarenko A.,11.0,22.0,1999.0,1221.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.2,1.72,2.05,1.67,2.12,1.746,2.24,1.7,2.1,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Zakopalova K.,Loit E.,85.0,43.0,391.5,659.0,7.0,5.0,3.0,1.0,,,1.0,0.0,Retired,2.25,1.57,2.05,1.72,2.15,1.65,2.11,1.826,2.15,1.67,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Zvonareva V.,Goerges J.,27.0,142.0,960.0,248.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.11,6,1.16,4.85,1.12,5.65,1.151,7.01,1.12,5.85,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Ondraskova Z.,Shaughnessy M.,150.0,48.0,221.0,595.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,3.15,1.33,3.0,1.36,3.39,1.386,3.0,1.37,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-25,Tier 2,Indoor,Hard,1st Round,3,Schiavone F.,Dechy N.,25.0,56.0,1017.0,528.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.3,3.35,1.28,3.46,1.328,3.75,1.35,3.1,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,Tier 2,Indoor,Hard,1st Round,3,Golovin T.,Cirstea S.,19.0,111.0,1528.0,321.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5,1.15,5.0,1.17,4.65,1.195,5.64,1.18,4.6,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,Tier 2,Indoor,Hard,1st Round,3,Schnyder P.,Bondarenko K.,13.0,45.0,1737.0,605.5,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4,1.24,3.8,1.25,3.75,1.274,4.35,1.23,4.0,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,Tier 2,Indoor,Hard,2nd Round,3,Zvonareva V.,Peer S.,27.0,16.0,960.0,1678.0,4.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.3,1.6,2.3,1.57,2.53,1.613,2.32,1.58,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,Tier 2,Indoor,Hard,2nd Round,3,Ivanovic A.,Kremer A.,6.0,99.0,2925.0,350.5,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.04,10,1.05,9.0,1.04,9.25,1.049,16.45,1.05,9.5,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-26,Tier 2,Indoor,Hard,2nd Round,3,Azarenka V.,Petrova N.,38.0,8.0,750.5,2266.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,2.8,1.4,2.9,1.38,2.85,1.488,3.0,1.34,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,Tier 2,Indoor,Hard,2nd Round,3,Hantuchova D.,Ondraskova Z.,10.0,150.0,2042.0,221.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.12,5.5,1.13,5.4,1.1,6.25,1.138,7.57,1.1,6.75,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,Tier 2,Indoor,Hard,2nd Round,3,Bartoli M.,Bammer S.,11.0,21.0,1999.0,1298.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.83,1.83,1.85,1.9,2.0,1.75,2.13,1.813,1.86,1.9,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,Tier 2,Indoor,Hard,2nd Round,3,Chakvetadze A.,Tu M.,5.0,46.0,2940.0,604.5,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.05,8.5,1.06,8.0,1.04,9.25,1.075,11.75,1.06,8.5,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,Tier 2,Indoor,Hard,2nd Round,3,Schnyder P.,Zakopalova K.,13.0,85.0,1737.0,391.5,5.0,7.0,6.0,1.0,6.0,2.0,2.0,1.0,Completed,1.11,6,1.13,5.4,1.1,6.25,1.143,7.3,1.14,5.35,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-27,Tier 2,Indoor,Hard,2nd Round,3,Golovin T.,Schiavone F.,19.0,25.0,1528.0,1017.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.6,2.25,1.5,2.5,1.465,2.95,1.47,2.6,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-28,Tier 2,Indoor,Hard,Quarterfinals,3,Hantuchova D.,Schnyder P.,10.0,13.0,2042.0,1737.0,6.0,3.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,1.72,2,1.69,2.1,1.67,2.12,1.719,2.29,1.77,2.0,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-28,Tier 2,Indoor,Hard,Quarterfinals,3,Zvonareva V.,Azarenka V.,27.0,38.0,960.0,750.5,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2,1.69,2.1,1.67,2.12,1.735,2.26,1.6,2.28,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-28,Tier 2,Indoor,Hard,Quarterfinals,3,Bartoli M.,Chakvetadze A.,11.0,5.0,1999.0,2940.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,3.0,1.36,3.0,1.36,2.8,1.4,3.0,1.455,2.85,1.4,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-28,Tier 2,Indoor,Hard,Quarterfinals,3,Ivanovic A.,Golovin T.,6.0,19.0,2925.0,1528.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.46,2.6,1.45,2.65,1.498,2.86,1.47,2.6,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-29,Tier 2,Indoor,Hard,Semifinals,3,Hantuchova D.,Bartoli M.,10.0,11.0,2042.0,1999.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.8,1.9,1.8,1.95,1.75,2.0,1.741,2.25,1.8,1.95,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-29,Tier 2,Indoor,Hard,Semifinals,3,Ivanovic A.,Zvonareva V.,6.0,27.0,2925.0,960.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.25,1.33,3.15,1.33,3.15,1.333,3.7,1.35,3.1,2007,,,,,,,,,,
51,Luxembourg,FORTIS Championships Luxembourg,2007-09-30,Tier 2,Indoor,Hard,The Final,3,Ivanovic A.,Hantuchova D.,6.0,10.0,2925.0,2042.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.36,3.2,1.33,3.15,1.35,3.05,1.408,3.25,1.44,2.7,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-24,Tier 4,Outdoor,Hard,1st Round,3,Bremond S.,Nakamura A.,81.0,51.0,401.0,569.0,5.0,7.0,7.0,6.0,7.0,6.0,2.0,1.0,Completed,,,3.15,1.33,,,3.48,1.373,3.1,1.35,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-24,Tier 4,Outdoor,Hard,1st Round,3,Morita A.,Sugiyama A.,136.0,34.0,257.0,831.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,,,3.5,1.28,,,4.3,1.278,2.9,1.39,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-24,Tier 4,Outdoor,Hard,1st Round,3,Voskoboeva G.,Fedossova Y.,134.0,131.0,259.5,266.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,,,1.48,2.5,,,1.633,2.48,1.7,2.1,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-24,Tier 4,Outdoor,Hard,1st Round,3,Parmentier P.,Gallovits E.,91.0,74.0,380.0,419.5,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,,,1.72,2.05,,,1.862,2.06,1.95,1.8,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-24,Tier 4,Outdoor,Hard,1st Round,3,Pennetta F.,Morigami A.,62.0,49.0,485.0,592.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.4,2.5,1.5,,,3.16,1.424,2.35,1.55,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-25,Tier 4,Outdoor,Hard,1st Round,3,Rolle A.,Keothavong A.,104.0,118.0,338.0,298.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.1,1.8,1.95,1.67,2.12,1.917,1.99,1.65,2.17,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-25,Tier 4,Outdoor,Hard,1st Round,3,Muller M.,Han S.H.,50.0,759.0,573.75,12.5,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.12,5,1.12,5.65,,,1.167,6.4,1.1,6.75,2007,,,,,,,,,,
52,Seoul,Hansol Korea Open,2007-09-25,Tier 4,Outdoor,Hard,1st Round,3,Johansson M.,Namigata J.,117.0,170.0,299.5,182.75,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.72,2.05,,,1.82,2.12,1.72,2.06,2007,,,,,,,,,,
